390,will tory tax cuts lift spirits  michael howard has finally revealed the full scale of his planned tory tax cuts.  should he win the next general election  he has earmarked £4 billion that will be used to reduce taxes - although he still will not say which or how. this was the pre-election message many in his party have been pressing for and voters  he believes  will warm to. at its simplest  it is saying:  vote tory and you can have it both ways . not only would his government stick to labour spending plans on core public services  including health and education  it would increase spending on defence  police and pensions. and even after that was done  it would still have enough left over for a tax cut equivalent to about a penny off the basic rate of income tax.  all the money would come from its £35 billion efficiency savings which would see the axe taken to bureaucracy  waste and the civil service. of that  £23 billion would go on spending plans  with £8 billion to fill the black hole left  they claim  by gordon brown  and the rest going in tax cuts.  neither mr howard nor mr letwin would say exactly how they would use that cash  although a cut in the basic rate seems unlikely. ideas already floated include raising tax thresholds and abolishing or reducing inheritance tax  although some in the tory party are urging mr howard to announce something more eye-catching before the election. as the tory leader declared  the aim of the exercise is to open up a real economic policy divide between labour and the tories.  at this election  people will have a clear choice between mr blair who will waste more and tax more and the conservative party which will give value for money and tax less   he said.  it is a move back towards an almost traditional tory message which previously suggested labour was the party of tax rises and the conservatives the party of tax cuts.  the extension of that  however  was that labour was also seen as the party of big spending on the public services while the tories were the cutters. and that is where one of the problems lies for mr howard - can he persuade sceptical voters that they really can have it both ways with bigger spending on public services and lower taxes  he insists he will not promise anything before the election that he cannot deliver if put into downing street. labour  needless to say  claim his planned £35bn efficiency savings simply don t add up and that those sorts of figures are fantasy.  one of new labour s greatest successes before the historic 1997 election was to persuade voters  business and the city that it could be trusted to run the economy. so far that has not faced any real challenge  but independent analysts now claim a third new labour government would be forced to either increase taxation or taxes to plug a black hole it has at the centre of its finances. meanwhile  the liberal democrats are committed to increasing taxes for the most well off to finance their spending proposals launched earlier in the day. so  mr howard hopes his message will start to hit home during this unofficial election campaign and that his poll ratings might finally lift off the floor. and  while other issues like the iraq war and trust will play a major part in that campaign  it is likely - and the prime minister probably hopes - that the economy will be the deciding factor.,politics
399,burglar defence guidelines issued householders who injure or even kill intruders are unlikely to be prosecuted - providing they were acting  honestly and instinctively   new guidelines say.  the law also protects those who use  something to hand  as a weapon. the leaflet  published by police and prosecutors  aims to combat confusion about current legislation  which lets people use  reasonable force . the guidance  relating to england and wales  follows a recent decision by ministers not to change the law. doing what you  honestly and instinctively  believed was necessary would be the strongest evidence of acting lawfully  the guidance said.  and the law protects those who use  something to hand  as a weapon  said the leaflet published jointly by the crown prosecution service (cps) and association of chief police officers (acpo).  as a general rule  the more extreme the circumstances and fear felt  the more force can be used lawfully in self-defence  it said  adding that householders do not have to wait to be attacked before defending themselves. but knocking someone unconscious then killing them or hurting them further  or setting a trap for an intruder without involving the police were given as examples of  excessive and gratuitous  force. the tories have called for a change in the law so householders are only prosecuted if they use  grossly disproportionate  force. their demands have been backed by former metropolitan police commissioner sir john stevens. tory frontbencher patrick mercer is now pursuing the proposal through a private member s bill in parliament.  the government instead mounted a publicity campaign to clear up public uncertainty after a review concluded no law change was necessary. home secretary charles clarke said:  i believe in that old adage  an englishman s home is his castle . that s exactly what should be the case and i believe the current law provides that.  an  informal trawl  of cps records found 11 people had been prosecuted after attacking intruders in the past 15 years  five of whom were convicted. they included a man who laid in wait for a burglar on commercial premises in cheshire  before beating him up  throwing him into a pit and setting him on fire.  a cps spokesperson said the figures were not definitive because prosecutions are not listed according to whether they were committed by a householder on an intruder. in one of britain s highest profile cases  norfolk farmer tony martin was jailed for life for murdering 16-year-old burglar fred barras  in 1999. the conviction was later reduced to manslaughter on appeal and the sentence cut to five years. mr martin was freed from prison in july 2003. the guidance published on tuesday  said the police had a duty to investigate all incidents involving a death or injury. in cases involving householders attacking intruders prosecutors and police were  determined  they would be dealt with  as swiftly and as sympathetically as possible   it said.,politics
400,lib dems   bold  election policy charles kennedy has told voters his liberal democrats will offer them an  honest choice  at the next general election.  with the other two big parties battling over which will impose the lowest taxes  mr kennedy is going into the looming election pledged to increase taxation. it is a bold policy and certainly ensures there is that choice between the lib dems and the other two. with his party s previous pledge to increase taxes by one penny in the pound to spend on public services already adopted by the government  he has switched tack. now he is promising to levy a  modest  increase of the same amount on earnings over £100 000 a year to allow him to finance a series of pledges. they are to scrap student fees  finance free long term care for the elderly and replace the council tax with a local income tax. that last policy will also see about 3% of the most well off paying more while others  pensioners in particular  will pay less.  labour and the tories have attacked his policies as both unworkable and not properly costed.  inevitably they insist there is no need to raise taxes to fund improvements in services. the tories claim they can improve services and cut taxes through £35bn efficiency savings  while labour has offered £22bn savings but has yet to map out precise tax proposals  although there is little chance they will propose increases. in many ways the argument between the lib dems and the others over taxation and spending echo the sort of arguments that raged between labour and the tories in the 1980s and early 1990s. but  unlike the old tory-labour debate  he believes voters are ready to see  modest  tax increases on the well off in order to fund improvements in services. that is a view partly endorsed by recent polls suggesting people would rather have cash spent on public services than tax cuts.  similarly there is a different tone to the lib dem approach to asylum and immigration  with mr kennedy stressing politicians should not  foment an artificial debate  about immigration and attacking michael howard s proposals for quotas. once again  with the two other big parties singing similar songs on immigration  mr kennedy is stressing the different  more liberal approach of his party. mr kennedy was also in buoyant mood over his party s election chances  declaring the tories were not going to be  significant players  in the poll. he repeated his pledge not to do post-election deals with either party after the election. mr kennedy went on to suggest the re-election of a labour government with a small majority would amount to a  massive vote of no confidence   in tony blair s government. that suggests the lib dem leader believes he may well find himself in a powerful  even pivotal position in a vastly different house of commons after the next election. it is a dream the third party has dreamed many times before.,politics
413,blair labour s longest-serving pm tony blair has become the labour party s longest-serving prime minister.  the 51-year-old premier has marked his 2 838th day in the post  overtaking the combined length of harold wilson s two terms during the 1960s and 1970s. if mr blair wins the next election and fulfils his promise to serve a full third term  he will surpass margaret thatcher s 11 years by the end of 2008. in 1997  mr blair became the youngest premier of the 20th century  when he came to power at the age of 43. the last prime minister to be installed at a younger age was lord liverpool  who was a year his junior in 1812.  mr blair s other political firsts include becoming the first labour leader to win two successive full terms in power after the 2001 labour landslide. and the birth of the blairs  fourth child  leo  on 20 may  2000  was the first child born to a serving prime minister in more than 150 years. the last  downing street dad  was lord john russell in 1848. labour won a huge majority of 167 over the conservatives in 2001  but mr blair has since been criticised by many in his own party. the war in iraq and reforms of the health service and education system have provoked dissent from backbenchers.  gordon brown  chancellor of the exchequer under mr blair  became britain s longest-serving chancellor of modern times in 2004. former labour leader lord kinnock said the chancellor would be best placed to take over from mr blair. when asked about the future leadership of the party  he told itv wales  waterfront programme:  that contest is a long way away and it will occur only when the prime minister  tony blair  decides he s subscribed all he can and then wants to go.  i think that the main contender will be gordon brown  who is a man of virtually unmatched capability and now great experience.  both mr brown and mr blair rose to prominence when lord kinnock led labour between 1983 and 1992.,politics
415,brown and blair face new rift claims for the umpteenth time  tony blair and gordon brown are said to have declared all out war on each other.  this time the alleged rift is over who should take the credit for the government s global aid and debt initiatives  particularly in the wake of the tsunami disaster - an issue many hoped and believed was above such things. it dominated the prime minister s monthly news conference  which saw mr blair start in full irritation mode as he was forced to bat away question after question about his relationship with his neighbour. as he told journalists:  i am not interested in what goes in and out of newspapers. there is a complete unity of purpose.  and he again heaped praise on mr brown saying he was doing a great job  and would continue doing it - although he would not commit to any job for mr brown after the election.  so why did he arrange his press conference at the last moment so it coincided with mr brown s long-arranged keynote speech on aid and debt  he was asked  by now mr blair had moved from irritation mode to his barely disguised fury setting. he snapped back that the hacks knew very well what the operational reasons were for the timing of his press conference. well  not really  as it happens.  and he repeated what a great man gordon was and how united they were  before again sneering that he took absolutely no notice of what went in and out of the newspapers  preferring to get on with the job of doing the best for the country and the world. although in the next breath he declared:  i get increasingly alarmed by what i read in the newspapers  before catching himself on and quickly adding:  in so far as i read them of course.  he probably had good reason to be alarmed because the newspapers had been full of stories about the claimed open warfare between the two men.  as far as the timing of the prime minister s press conference is concerned  there are two options. the first is that it was a calculated attempt to upstage the chancellor and seize back the initiative on the big issue of the moment. if that is the case it suggests that even the fear of seriously negative newspaper headlines is not enough to stop the squabbling. the second option is that it was an unavoidable coincidence  which would suggest the government has lost its once-famed ability to strictly co-ordinate announcements - through the infamous downing street grid - to avert just such allegations.  either way  the effect was the same - to overshadow the big announcements of government policy on a hugely pertinent issue. and there had been previous suggestions that the new year had started with a fresh outbreak of the warfare between the two men. firstly  the prime minister insisted on wednesday that he had been intimately involved in the development of the proposals to get g8 countries to freeze debt repayments from the tsunami-hit countries. it was claimed he had been embarrassed by the fact that gordon brown appeared to have taken the initiative over the government s response to the disaster while mr blair was still on holiday in egypt.  then  as if to pour fuel on the flames  both men separately spoke about working on tsunami or wider aid and development policy with their cabinet colleagues foreign secretary jack straw  aid minister hilary benn and deputy prime minister john prescott - without mentioning the other. all this came amid fresh claims that mr brown was still seething that he had been excluded from a prominent role in general election planning and had  as a result  started to set out his own platform. the fact that he used an article in the guardian newspaper to set out what he believed  should  be in the manifesto  has embarked on a mini tour of britain to set out his aid plans and will next week visit africa on the same mission - often seen as the prime minister s  turf  - has only added to the impression of rival camps operating entirely independently of each other. the prime minister denied all that as well  repeating his insistence that it was inconceivable the economy and the chancellor would not be at the centre of the election campaign. but the big fear with many on the labour benches now is that  unless a lid can be put on the speculation over the rivalry  it may even threaten to undermine the election campaign itself.,politics
440,lib dems  to target stamp duty  the liberal democrats are promising to raise the stamp duty threshold if they win the general election  in a bid to court first-time house buyers.  vince cable  the party s treasury spokesman  said raising the threshold to £150 000 would prevent over 400 000 home-buyers from paying the tax. he said first-time buyers were being  squeezed out  of the housing market. the labour party said the liberal democrats needed to explain how they would pay for the plan. the plan forms part of a wider lib dems policy to encourage first time buyers and those on lower incomes into the market.  under the proposals  the average saving for a new buyer would be more than £1 000  according to mr cable.  first time buyers are being squeezed out of the housing market not only by higher house prices but also by being swept into the stamp duty net   he said.  by failing to uprate the stamp duty threshold gordon brown has hit first time buyers and those on low incomes the hardest.  by pledging to increase the threshold to £150 000  the liberal democrats will make it possible for many first time buyers to buy a property without facing this tax.  paul boateng mp  labour s chief secretary to the treasury  said:  the lib dems  sums don t add up.  they can have no credibility until they can say how they would fund their ever growing list of tax and spending commitments.  mr cable will publish his  alternative budget  on monday.,politics
470,howard attacks cost of asylum michael howard has launched an attack on the cost of britain s  chaotic  asylum system under tony blair.  the tory leader said english local authorities have spent more than £3bn - or £140 per household - on asylum since labour won power in 1997. mr howard is expected to tell activists in kent that voters  tolerance and desire to help others are being abused. other parties and refugee agencies have already attacked tory plans for annual limits on numbers.  mr howard said britain should take its fair share of the world s  genuine refugees .   the anniversary of the liberation of auschwitz - where my grandmother was murdered along with over a million others - has reminded all of us that we have a moral responsibility to those fleeing persecution   he was due to say.  but if we are to fulfil responsibility  we have to get a grip of the system.  fair play matters. people want a government that upholds the rules - not one that turns a blind eye when they are bent and abused   he said.  and let s be clear. our asylum system is being abused - and with it britain s generosity.  earlier this week  mr howard said his party s plans to cut immigration were not racist  arguing they would make the asylum system fairer for genuine refugees. if elected  his party would institute an annual limit on asylum and all claims would be processed overseas.  that prompted some charities to say the plans would put refugees  lives at risk if they were turned away once quotas were filled.  if we have a moral responsibility towards people fleeing persecution  then these policies will not provide a safe haven   said hannah ward of the refugee council.  if people turn up in the uk asking for help they will be turned away. michael howard s policy effectively means there is no safe haven in the uk.  when it comes to costs  then perhaps we should start with how decisions are made on asylum seekers. so many of them are shown to be wrong - one in five decisions that are appealed are successfully overturned  rising to half for some nationalities.  we need good quality decision-making on asylum applications because it is delays in the system which cost so much.   tony blair said labour would set out workable plans for tackling immigration abuse in the next few weeks and attacked the tory plans.  by cutting the number of front-line immigration staff at our borders  they will actually make the problem worse   said mr blair. liberal democrat chairman matthew taylor said there needed to be a quick  fair and firm asylum system. but he said it was  absolutely disgusting  to propose a system which could turn away genuine refugees. the conservatives say there is little risk of this happening as demand for asylum will be considered when quotas are set. on monday  mr howard said:  it s not racist  as some people to claim  to talk about controlling immigration far from it.,politics
473,anti-terror plan faces first test plans to allow home secretary charles clarke to place terror suspects under house arrest without trial are set for their first real test in parliament.  tories  lib dems and some labour mps are poised to vote against the plans. mr clarke says the powers are needed to counter terror threats. opponents say only judges  not politicians  should be able to order detention of uk citizens. the government is expected to win wednesday s vote in the commons  but faces a battle in the house of lords.  the prevention of terrorism bill was published on tuesday. it proposes  control orders   which would mean house arrest in the most serious cases  and curfews  electronic tagging and limits on telephone and internet access for other suspects.  the two opposition parties are particularly worried that the control orders would initially be imposed on the say-so of the home secretary  rather than a judge. tory shadow home secretary david davis warned of the potential for miscarriages of justice  like the guildford four - for which tony blair recently apologised - as a result of the pressure on politicians to lock up terror suspects.  those pressures would be much more for a politician than they would on a judge and that s why we have serious concerns abut that approach   he told bbc radio 4 s today programme.  mr clarke says he does not intend to use the house arrest powers now - even for the 11 current terror detainees. he also said that any decision he made would be reviewed by a judge within seven days. the foreign terror suspects currently detained are mostly held at london s belmarsh prison. they are held under laws which the law lords have ruled break human rights rules - and which are due to expire on 14 march.  the new powers  designed to replace the existing laws and meet the law lords  concerns  would apply to british as well as foreign terror suspects. critics say that giving politicians the power to deprive uk citizens of their freedom is the biggest attack on civil liberties for 300 years. opposition mps are also angry they will have only two days - wednesday and next monday - to debate the new plans before they pass to the house of lords. but the government says the existing powers run out soon so must be replaced urgently.  in a rare move  the tories and lib dems have jointly tabled a motion opposing the new bill  saying the house arrest plans are  excessive . it argues decisions should be taken on a higher standard of proof and the plan  wrongly infringes the right to liberty  by failing to bring terrorists to trial where there is evidence. mr davis told today:  it gives a minister  for the first time in modern history  the right to detain without trial  without showing the evidence and indeed  in some respects  almost the allegation against the individual concerned.   he questioned why there was  such a rush  to introduce the legislation when mr clarke had indicated he was not planning to use the house arrest powers straight away. liberal democrat home affairs spokesman mark oaten said:  we believe it should be the judge that takes decisions  not politicians.  mr clarke said the security services and police backed his measures and it would be  rash and negligent  to ignore their advice. nobody should doubt that terrorists at home and abroad wanted to attack the uk and its interests  he argued.,politics
477,new foot and mouth action urged a senior tory mp has criticised agriculture department defra s  lackadaisical  approach to planning for a future foot and mouth outbreak.  public accounts committee chairman edward leigh was giving his reaction to a report by a government watchdog on lessons to be learnt from the crisis. the national audit office said defra had improved its capacity to deal with future livestock disease outbreaks. but mr leigh said the department was  dragging its heels .  that comment referred to the setting up of a scheme to share any future compensation costs with industry. he also said defra had been  dreadfully slow  in paying some of its bills dating from the foot and mouth crisis.  the outbreak  which began in 2001  led to the slaughter of 6.5 million animals  devastated many farms and rural businesses  and is estimated to have cost the uk up to £8bn.  four years after the outbreak  defra is yet to begin its planned review of some of its contractors  costs  and £40m of invoices remain unpaid   mr leigh said. mr leigh also pointed out that the introduction of an it system to help control future outbreaks had been delayed. in november it emerged european commission compensation amounted to just over a third of the money the uk government had hoped to get as reimbursement for the billions lost through the foot and mouth crisis.  ministers had hoped to get £900m from the european union vet fund to help with animal slaughter and other costs but in the end was granted £349m. that was because the uk had valued the culled animals at between  two and three times  the commission s assessment of their likely market value. national audit office chief sir john bourn said a new compensation scheme was now being looked at. on the issue of the unpaid invoices  sir john said defra had paid 97% of the £1.3bn submitted by contractors since 2001   but has not agreed a final settlement with 57 contractors pending the results of its investigations .  mr leigh said being  better prepared  would also help avoid the need for  mass funeral pyres which provided an unsettling images of the 2001 outbreak . a defra spokesman said:  we welcome the report. it acknowledges the progress the department has made since 2001 - particularly on contingency planning and our improved capacity and preparedness for combating another major disease outbreak.  however  the department is aware that there are some areas requiring further work and we are working to resolve them as soon as is practicable.,politics
487,kennedy looks to election gains they may not know quite how to describe their position in british politics - the real opposition  the valid opposition  the effective opposition or the authentic opposition.  but the liberal democrats are entering the expected 2005 election campaign determined to prove it is they  not the tories  who are now the real threat to labour. as tory leader michael howard kicked off his election campaign  the lib dem leader charles kennedy dismissed the conservatives as a  fading  force. and he insisted there was  no limit  to his party s ambitions in the coming poll. and he can produce some pretty impressive recent election results to back up his optimism for an election which he believes might just see his party doing big things. sensible third party leaders are usually cautious about making any predictions about how they will do come the big test.  and mr kennedy was not falling into that trap when he fired up his campaign from the party s westminster hq. he would make no predictions other than that he expected the lib dems to increase both their votes and their commons seats at the election.  the gap between labour and the tories was now so narrow - as proved  he claimed  by the defection to labour of robert jackson - that only his party offered a genuine alternative. on the war on iraq  identity cards  student fees and the council tax  there was nothing to chose between the two big parties whereas the liberal democrats offered costed  sensible alternatives. he was also happy to break the two party consensus on taxation by promising to increase income tax on those earning more than £100 000 a year to pay for the scrapping of student fees  the introduction of free personal care for the elderly and replacing the council tax with a local income tax. he was also happy to offer a pledge that he would be doing no deals to  prop up  either of the other big parties after the election.  there was a time when such optimistic sounds coming from the third party could be dismissed as self-delusion. that is no longer the case with the liberal democrats. the other parties will still insist that the lib dems are no hopers whose greatest effect on the poll will be to boost the hopes of their opponents by denying them otherwise winnable seats.  labour  in particular  fears that disillusioned supporters may switch to the lib dems allowing the tories to win some seats. but mr kennedy is clearly hoping for a more significant outcome than that. he will not talk about the big breakthrough  although there are those who believe this could well be the election that sees his party crossing some sort of symbolic threshold. they would argue that  by the time of the election after next  the liberal democrats may genuinely have replaced the tories as the party challenging labour for power. the lib dems will hope to have made advances because of their consistent stand against the war on iraq. but mr kennedy believes his new manifesto will also offer sensible  costed and achievable policies on things like the council tax  crime and asylum that will underpin his claim that his party really is the only opposition worth the name.,politics
494,brown outlines third term vision gordon brown has outlined what he thinks should be the key themes of new labour s next general election bid.  he said ensuring every child in britain had the best start in life could be a legacy to match the nhs s creation. the chancellor has previously planned the party s election strategy but this time the role will be filled by alan milburn - a key ally of tony blair. the premier insisted mr brown will have a key role in labour s campaign  and praised his handling of the economy.  writing in the guardian newspaper  mr brown outlined his view of the direction new labour should be taking.  as our manifesto and our programme for the coming decade should make clear  labour s ambition is not simply tackling idleness but delivering full employment; not just attacking ignorance  disease and squalor but promoting lifelong education  good health and sustainable communities.  bbc political editor andrew marr said that mr brown s article was  a warning shot  to mr blair not to try and cut him out of the manifesto writing process.  it was  as always  coded and careful... but entirely deliberate   was mr marr s assessment. the prime minister was asked about mr brown s article and about his election role when he appeared on bbc radio 4 s today programme. mr blair said a decision had yet to be taken over how the election would be run but the chancellor s role would be  central . mr blair argued that under new labour the country had changed for the better and that was  in part  because of mr brown s management of the economy. and he pledged childcare would be a  centrepiece  of labour s manifesto. he also predicted the next general election will be a  tough  tough fight  for new labour. but the prime minister insisted he did not know what date the poll would take place despite speculation about 5 may. mr blair said he was taking  nothing for granted  ahead of the vote - warning that the tory strategy was to win power via the back door by hinting they were aiming to cut labour s majority instead of hoping for an outright win.,politics
496,thousands join strike in wales thousands of civil servants were on strike across wales on friday in protest at planned job cuts.  a range of services in wales were affected as civil servants in wales joined the uk-wide strike. the strike  called by the public and commercial services union  was the biggest by civil servants in a decade. the action follows chancellor gordon brown s announcement in july that 104 000 jobs would be cut  with around 6 000 of those expected in wales. the worst-affected area in wales will be the department of work and pensions where 2 000 jobs are threatened. across wales  pickets were held by striking civil servants with protests in towns and cities including cardiff  bangor  aberystwyth and wrexham. gordon brown issued a defiant statement about the strike  saying the action would not affect the government s  determination  to make savings in order to increase investment in healthcare  education  transport and the fight against crime.  our decisions mean more police  more teachers  more doctors and more nurses   he said.  we will provide help with information  relocation and retraining to help staff move into frontline work within the public sector  but we will not be diverted from these necessary changes so that we can make this essential investment.  the uk-wide action hit jobcentres  benefit agencies  pensions offices and driving test centres. the strike also affected the welsh assembly building in cardiff bay  where only pass-holders were allowed in.  pickets were in place across wales  with protests around the country. pcs union spokesman jeff evans said:  in wales the civil service is major employer  there are more civil servants employed in wales proportionately than in any other part of the country.  our protest is about defending jobs and also local services across the country.  parts of objective one areas and welsh-speaking areas will be particularly affected by these cuts.  the chancellor has said that the cuts will allow funding for more teachers and police. piers freelove is senior benefit officer on the picket line at companies house  in cardiff. he said:  the majority of people have decided not to come in because of the threat to their jobs.  i joined the civil service to provide services as well as get a decent pension  as we thought  and pay  and it s those services that are being threatened as well as our jobs.  people like pensioners need a face-to-face service not an impersonal service on the phone which is what they want to impose.  pcsu deputy general secretary hugh lanning  who was on the same picket line  said:  we re asking for them to negotiate not just to make announcements.  there s a sensible way to do things and at the moment they re not even talking about how to go about it sensibly.   the ballot was for one day s action. no further action is anticipated without a further ballot of staff.  the welsh assembly government said:  this is a strike about national civil service issues. it is not about specific issues local to wales or the assembly.,politics
517,labour mp praises tory campaign the conservatives have been  a lot smarter  in the way they have conducted the general election campaign  a labour backbencher has said.  derek wyatt said having a five month campaign  turned off voters  and suggested people were already  rather bored of the thing . he wants a greater campaigning role for chancellor gordon brown. labour said the economy was at the heart of the campaign and mr brown therefore had a prominent role. but mr wyatt argued:  by some way  he is currently the figure in all of the polls that people trust and see that has delivered over eight years an economy unmatched anywhere in the world.  so  it would be a tad foolish of the labour party if we did not use him as we have done over the past three elections.   labour s election chief alan milburn denied there was an attempt to sideline mr brown after facing criticism for letting the tories set the agenda. however  mr wyatt predicted the campaign would get under way properly once the chancellor delivered his budget. the mp for sittingbourne and sheppey said prime minister tony blair had been  trying very hard  to improve his own standing with the electorate through a  sort of campaign of trust . but mr blair had been  hurt  by the iraq controversy  he added. a labour party spokesman played down differences with mr wyatt and said mr brown already had a prominent campaign role.  this election is a choice between labour taking britain forward and the conservatives taking us back.,politics
520,no to royal succession shake-up a labour peer has withdrawn proposals to give female members of the royal family the same rights as males.  the legislation would have ended the right of male heirs with older sisters to succeed to the crown. it would also have torn up ancient legislation banning heirs to the throne marrying roman catholics. but the government refused to back lord dubs  succession to the crown bill  saying it was too complex and raised too many constitutional issues.  the lord chancellor  lord falconer  agreed the 1701 act of settlement  which governs the succession  was discriminatory but added that  for all practical purposes its effects are limited .  the changes proposed by lord dubs were a  complex and controversial undertaking raising major constitutional issues   he said. lord falconer said there were 22 members of the royal family in the line of succession after the prince of wales - all of who were eligible to succeed and had been unaffected by the act.  it is not a simple matter that can be tinkered with lightly. while we wish to remove all forms of discrimination... this isn t the proper form   he added.  he did not rule out change in the future but said if lord dubs  private member s bill was passed by peers  he would urge mps to oppose it in the commons. lord dubs agreed to withdraw his bill after its second reading in the house of lords  but urged the government to think again at a later stage.  we cannot forever say we don t want to change things because it is too difficult   he told peers. during the debate  the labour peer and former minister said:  the monarchy should symbolise the values of this country.  what we don t want is a situation where the values of the country have moved on and the monarchy is centuries behind the times.  we are surely all opposed to discrimination on the grounds of gender and we are surely also opposed to discrimination against catholics.  but opponents of the bill  including tory lord campbell of alloway and the bishop of winchester  the rt rev michael scott-joynt  said it would separate the state from both the church of england and the christian faith. such a  secular  state would be markedly  less tolerant   rt rev scott-joynt argued.,politics
543,act on detention ruling  uk urged the government must act quickly on the law lords  ruling that detention of foreign terror suspects without trial is unlawful  mary robinson has said.  the former un commissioner for human rights and irish president told radio 4 s today the government s response would be scrutinised internationally.  it would be very troubling if the government did not accept the judgement and then work within it   she said. home secretary charles clarke has said detainees will not be freed at present. speaking to parliament on his first day in office as home secretary following david blunkett s resignation  mr clarke said:  i will be asking parliament to renew this legislation in the new year.  in the meantime  we will be studying the judgement carefully to see whether it is possible to modify our legislation to address the concerns raised by the house of lords.   mrs robinson said the law lords  ruling was  in line with international legal opinion  and praised their  very decisive  eight to one majority.  what the law lords did was acknowledge the role of the government  but say that there had been a disproportionate use  that it amounted to executive detention and it was discriminatory because it didn t apply to british citizens   she said.  mrs robinson warned that a lack of action by the british government could lead to further action in legal arenas such as the european court of human rights in strasbourg.  if the government were not to accept this ruling then there is further redress  including possible damages for the individuals who could claim that the government either was tardy or was resisting the implications of the judgement of the law lords.  she said a meeting of the club of madrid - a group of former world leaders - to be held in the spanish capital on the march anniversary of the train bombings there would probably discuss the ruling and its implications.  i have no doubt that this judgement will be looked at  both as a very positive step in clarifying the law and restating the fundamental principles  but also the response of the british government will be under quite a clear international scrutiny there.   the detainees took their case to the house of lords after the court of appeal backed the home office s powers to hold them without limit or charge. the government opted out of part of the european convention on human rights concerning the right to a fair trial in order to bring in anti-terrorism legislation in response to the 11 september attacks in the us. any foreign national suspected of links with terrorism can be detained or can opt to be deported. the law lords said the rules were incompatible with the european convention on human rights as they allowed detentions  in a way that discriminates on the ground of nationality or immigration status . the case was heard by a panel of nine law lords rather than the usual five because of the constitutional importance of the case.,politics
549,lib dems unveil women s manifesto the liberal democrats are attempting to woo female voters with the launch of their manifesto for women.  charles kennedy is pledging a maternity income guarantee and a pension system based on years of residence rather than national insurance payments. he also thinks women will back plans to end university tuition fees and for free long-term care for the elderly. both labour and the conservatives have said they also plan to boost pensions and to improve childcare support. mr kennedy says he wants to deal with policy areas that disadvantage women.  two million pensioners in britain currently live below the government s own poverty line - two-thirds of whom are women   he said.  he says that pensions based on the number of years worked ignore the contribution women make caring for children. the lib dem s citizen s pension  based on length of residency not on national insurance contributions  would address that imbalance  mr kennedy argues. under the package  new mothers would be offered minimum guaranteed maternity pay of £170 a week for the first six months after the birth of their first child. mr kennedy also believes the party s plans to use the money saved from not introducing  illiberal  id cards to boost police numbers by 10 000 would appeal to women too. the policies are not new announcements  but the way they are structured as a package to appeal to women is.  mr kennedy also points to the fact that 40% of the party s candidates set to stand in winnable or target seats are women. party strategists claim that where women candidates replace men turnout rises by 4%. mr kennedy began the pitch for female support with an interview on bbc radio 4 s women s hour on monday. during the interview mr kennedy revealed that he planned to structure the party s general election campaign around the birth of his first child  which is expected in april. the baby and his wife sarah would be  priority number one  even if it arrived in the middle of the election campaign  he said.  party strategists believe winning over a significant proportion of women voters is key to electoral success. a party spokesman said it was courting female votes because they tended to vote more than men and are believed to be more considered and open-minded in deciding who they vote for. labour s deputy minister for women jacqui smith accused the lib dems of offering  false promises  to women and said their sums did not add up. she said:  these proposals would increase the costs to the public purse drastically year on year  and hard working families will pay dearly  through either increased taxes or reduced spending on public services . the labour party has committed itself to  universal  affordable and flexible  childcare for parents of all 3 to 14 year-olds  including childcare centred on schools to be available from 8am to 6pm. in september  trade and industry secretary patricia hewitt said she would like to see longer paid maternity leave  higher paternity pay and the extension of flexible working rights to carers  if labour won a third term. the conservatives are yet to unveil their manifesto plans for childcare but said in november they would increase maternity pay and pay the child tax credit in cash to parents to spend as they like  on a nanny  au pair or even a family member  such as a grandparent  acting as a carer. they were also consulting on making childcare costs tax deductible.,politics
555,bnp leader nick griffin arrested the leader of the british national party has been arrested as part of a police inquiry following the screening of a bbc documentary.  a party spokesman said nick griffin was arrested on tuesday morning on suspicion of incitement to commit racial hatred. west yorkshire police confirmed they had arrested a 45-year-old man from outside their area. bnp founding chairman john tyndall was arrested on sunday on the same charge.  in july  the bbc documentary secret agent featured covertly-filmed footage of bnp activists. mr griffin is the twelfth man to be arrested following the documentary. nine men from west yorkshire and another man from leicester have been arrested and freed on bail. seven of the men had been held variously in connection with suspected racially aggravated public order offences  conspiracy to commit criminal damage and possession of a firearm. two men  both from keighley  were arrested in september on suspicion of conspiracy to commit criminal damage. a 24-year-old man from leicester was detained on monday on suspicion of incitement to commit racial hatred. a bnp spokesperson said mr tyndall  from brighton  was arrested following a speech he made in burnley  lancashire  and was released on police bail.,politics
